komentar,rating
"Tolong untuk pubg kedepannya, dipisahin dong yg 90 fps keatas player hp kentang pada GK kuat kalo suruh ngadepin kek gitu pada menjerit,tersiksa too soon mulu",1
Mohon maaf nih min kasih rating rendah soalnya kenapa ya kalo maen dan login ada bacaan server tidak merespon padahal mah main game lain lancar aja min,2
Min ini game bagus cuma agak banyak bug ya min nanti pas update tolong min ilangin bug nya min🙏,5
Sering ngebak kadang gak bisa masuk lagi mach gadang keluar sendiri pas lagi main,1
Buat PUBG tolongdong match making di mode Metro Royal di perbaiki masa saya harus nunggu 30 mnt baru main semakin malas buat main Pubg lagi,2
"Kenapa gak bisa di ajukan [Gugatan] ya pas login ke akun, gimana caranya unbanned akun Klo ga bisa",1
kenpa akun saya bsa tdk di jga dg baik byk hetres dan sukuriti police mala menggunakan hak akun peribadi yg saya miliki mana penjaga keamanan nya demen di curi data akun di ambil bagai mana sih,4
"Ayo lah dev masa saya baru nyampe ace•dominator malah dikasih musuh top global, ngotak dikit lah yang setara gitu kek",3
masih sama percuma ganti grafik hp saya sudah tidak kuat dan game ini terlalu berat untuk hp saya 😭,2
"Yg afk siapa yang kena peringatan siapa, harus nunggu 1 jam baru bisa maen, dah lah bagus ku hapus aja lah.",1
"Ku harap mode WOW dihapus, karna tidak sesuai dengan tema PUBG yang sangat bertempurnya sadis trimakasih",4
Pengalaman bermain sangat buruk jaringan naik turun kualitas grafik sudah paling rendah,1
Penyimpanan memori lagi penuh malah disuruh Download grafik mana 1000 mb lebih yang bener aja rugi dong,3
Ini game ngapa dah perkara ganti bahasa terus mau masukin akun lewat fb malah blank putih doang jdi ga bisa masuk ke akun,1
abis update gak tambah lancar malah sering Lag..... dan lagi makin banyak cheternya... ayolah tencent perhatikan keluhan kami....,5
Seru aja tapi musuhnya banyak banget jadi kalo main pasti lama,5
"Pubg Kog sering ngbug, masuk main susah banget, Selalu tiap kali masuk selalu katanya Kode Eror..ini kenapa seh..",5
"Game ya okelah, lumayan HD sama rada realistik meskipun jarang win tapi tetep oke sih😅",5
game nya keren banget..cuma sayangnya doang hp kurang mumpuni jadi jarang main,5
Waktu saya menggunakan Scop untuk menembak saya scop nya ga bisa diam padahal saya sudah tekan layarnya..erorr banget,1
Haii tencent.usull untuk player yang kena ban.kasih pemutihan biar bisa main akun lama lagi.dan ga ulang curang lagi.,3
"Terkadang suka nge blind. Tiba"" keluar rumah sendiri kek gitu lah. Tapi bagus sih👌",5
"Sangat bagus sekali saya sudah bermain kurang lebih 3 bulan, tetapi kenapa akun sya bisa hilang setelah seminggu tidak aktif",5
"Kenapa samsung a05 ram 6 gak bisa pake giroskop,, padahal dulu main pke ram 3/4 aja bisa pake giroskop",1
"udh g seru kayak dulu tier Ace master aja musuhnya masih bot,kalau dulu mah tier diamond aja serasa lgi pmpl",2
Lumayan tapi kok aku baru main musuhnya susah banget ya padahal baru main kedua kali loh,5
"tolong bugnya di perbaiki, jgn cuma mentingin event mulu,.",4
"Game sudah bagus sudah nyaman dimain kan , jika berkenan kenapa tidak colab dengan nanatsu no taizai",5
"Tolong jangan terlalu sulit, terkadang musuh sulit dan grafik cacat",5
Aku gak bisa login bg tolong aku bisa login lagi bg plis bg aku mau main pubg lagi plis lah tolong aku aku baru download gak bisa masuk gimana ni tolong dong agar bisa main lagi bantuin aku dong bg tolong ya ten cennnnnn tolong masuk lagi,1
"game nya seru daripada ff kalo ff buriq, sampah, 8bit, busuk, gk layak di mainin, otak jkt garena nya pokok nya pubg nomer 1",5
"Aneh, pas main tiba² lobby. Padahal koneksi bagus",3
app nya bagus tapi tolong akun saya jangan di ban lagi padahal saya bermain dengan secara normal tida ada kecurangan...,5
kadang login cuma cek grafik dan logout lagi.pengguna hp kentang bukan sultan,3
"Event sekarang berasa berat, terlebih di event salju, drop, frem sangat",3
"kenapa jaringan nya bermasalah terus, pdhl jaringan gw baik baik ajaa tolong dong Tencent di benerin",4
Mengapa bisa pindah ke akun fb lain. Gmn cara nya pindah ke akun fb lama aku. Gak seprti game lain yg bisa pindah ke akun lain dgn mudah. Makin hari makin malas main gara2 hal sperti ini,1
Mode assaul terlalu lama masuknya mohon di perbaiki lagii,5
prasaan abis updte baru ini ada yg ngerasain ga si malah makin parah frame nya?,3
suka bug ingame kamera ngestuck ga bisa diputer kanan kiri,1
"Game tolol, sinyal dan wifi aman aman aja selalu server tidak merespon, gak jelas bikin emosi aja",1
Tolong sedikit di perbaiki sewaktu download nya agak lama,5
Pubg udah bagus sih akan tetapi banyak lagi yg akan dikembangkan Bismillah dapet material upgrade m4 Glacier wkwkwk,4
Kenapa semakin di update jadi sering lag ? Padahal sinyal memadai,3
Jika melompat dari ketinggian bisa menggunakan parasut lalu mengapa tidak bisa melompat dari Glider diketinggian?,1
"Kurangi event2 gak guna, event2 lama gak bisa dihapus buat lag",1
"Hampir 30 menit cari mach pertandingan gak login-login , apa udh jarang ya yg main PUBG ...",3
Sumpah update an sekarang parah mana banyak bug heran tiba² layar gak gerak lah itu lah,1
"Cuma saran, kalo bisa memori nya jangan terlalu besar supaya banyak yg main lgi",5
Gamenya bagus tapi gak bisa rename lagi setelah pake 2-3 kali,4
"Makin gak beres,step mobil musuh gk ad,cheater msih ad trus,klo bisa tu cheater d ban permanen woy,",3
Kalo bisa tambahin fitur untuk game pad dong min,5
Parah brow uninstal aja tambah bobrok game nya ngebug trus gak kayak dulu awal awal main parah parah,1
"Min kayak nya kurang bagus event nya, soal nya titik turun nya cuma 2 dalam 1 event",2
Ini bug atau apa ko di settingan gyro hidup tapi di gameplay gyronya ga jalan?,2
"Perbaiki bug, saya tidak bisa lompat dan jalan dalam match pubg",1
Game yang sangat keren .. semoga game ini lebih berkembang lagi kedepannya.,5
"Bukannya makin lama makin bagus, ini makin lama malah banyak bug nya",1
Sudah 6 tahun main tapi tidak pernah di kasih skin m416 yang bagus padahal sudah habis banyak,5
"Tencent belikan aku ponsel game donk,, yang kuat buat main pubg mobile kaya poco atau yg lain lah..",5
"Kalau mau di update,tolong di perbaiki koneksi jaringan nya,jaringan gue sangat bagus,tapi klau main game ini sangat buruk,",1
"pingnya gajelas padahal jaringan udah lancar sekali, pake main game lain lancar giliran pake main game PUBEK pingnya jadi naik jaringan tidak lancar game taik",1
Kalo boleh! Pubg di update berikutnya di kasih aksi tambahan dalam permainan kaya roll depan dan belakang,5
"update sekarang malah Banyak Bug Audio, Gua main dari 2018, Payah Semenjak Ada Krafton, Mending Gua Main COC yang tidak ada Voice Changer nya Sekalian Konsisten dalam Developer nya lagi...",1
"Ukuran file terlalu besar, secara tidak langsung berarti game hanya untuk para sultan yang punya perangkat canggih",2
"Dh main 5thunan.tetep mash ja kelemahan ngelag sinyal buruk,susah mainya ngebug.....",1
"Pubg season ini ad mslah sistem atau apa ya, kog slit untuk masuk match, solo, duo, squad pun sma",5
Mau Ganti akun ribet banged. Email bener pass bener. Gak bisa verifikasi. Kocak emang developernya,1
Di map metro royal kenapa yg bisa saya mainkan cuma di map 4 saja itupun harus mode lanjutkan selain itu tidak bisa laga tidak pernah ditemukan tolonglah diperbaiki lagi,5
"Setelah saya update kok gak bisa masuk lagi kedalam aplikasi nya ! Close terus , padahal setiap hari saya memain kan game ini, mohon kepada pihak PUBG tolong di perbaiki!!!!!! Supaya saya bisa maen lagi",4
Min kendaraan kuda di pubg jangan dihilangkan bagus seperti kolaborasi pertempuran jaman dulu dan modern dan video momen kalau bisa setiap kill harus ada lebih di perpanjang lagi momennya.,5
Setelah update download map saja tidak bisa ada masalah jaringan padahal sinyal dan wifi udh kenceng banget,1
"Bintang 1 saat ingin main harus mengakses selama 4 kali hanya mementingkan event, event lancar main gak apa itu, kami main untuk mendapatkan sensasi yang berbeda dari game yang lain bukan menatap event yang tidak penting",1
"Game para Sepuh dimna disaat mereka tidak bermain para kroco pun bisa sampai di puncak akan tetapi disaat mereka kembali ketahuilah permainan ini terasa sangat berat dimna disaat kita turun mereka meronta ronta sekelas pistol atau pisau pun sangat berguna untuk mereka jadi bermainlah sebelum mereka terbangun, peringatan keras dariku adalah jangan sampai mereka turun lebih dulu dari kita",5
Ukuran download nya gede banget tolong lah buat pubg jgn gitu kali jumlah download nya ....udh download gede di dalam permainan nya juga sering ngelag apa.,1
"Game apaan ini ga jelas banget . Sinyal hilang -hilangan , padahal jaringan Lancar ... Ga jelas",2
Game nya bagus tapi aku main sering frame semoga di perbaiki lagi bug nya thanks.,5
"size semakin besar, aplikasi semakin berat dijalankan, banyak frame drop",1
"setelah versi baru, mau main gak bisa masuk🥴🥴 padahal udah download semuanya, pas mau masuk gak bisa.. game kontolll",1
"Kurang pas aja ama gue, soalnya gue mainya sndri dan pas gue main musuhnya selalu abang"" jago yang rank nya udah master dan domi keatas.padahal gue masih di platinum diaamond.",2
"Semakin kesini game ini makin membosankan. Mode rankednya nga ada player, hanya bot-bot-bot semua.",1
"Untuk tablet grapic belum menyesuaikan, karna walaupun sudah di pengaturan grapic tertinggi tampilan masih agak burik, semoga lekas disesuaikan untuk grapic tablet.",2
Luar biasa bagus tapi masih banyak bug dan butuh space ruang yang besar. Hp kentang mohon minggir dulu ya,5
"Saya tdak bisa login, krna untuk verivikasi tunjuk 3 benda selalu ""verivication to often"".",3
Sangat seru game nya tapi tidak punya uang buat top up bantu lah pubg saya pubg kasih UC buat saya dikit,5
prime plusnya bisa kali murahin dikit....130k gtu🤭🤭🤭. kok gagal terus pembayaran prime plus...bilangnya tidak cukuo padahal saldoku cukup loh😑,2
"makin lama pubg update nya makin aneh, dari season 4 maen ini kendala obb service apalagi coba",1
"Game mantap,hanya saja tidak ada lagi yang nama nya pembaharuan lagi.tolong itu di hilang kan Napa..",5
Game macam apa ini apdedtan makin hari makin kacau tolong perbaiki musu nya udah di tembak duluan TPI Masi sja kta yg duluan mati dan step nya juga ngk masuk akal nnti suda dkt di samping kita baru kita ketahui tolong di perbaiki,1
"keren matchmaking nya di buat survey untuk di temuin sesuai kualitas player, bikin player ga bosen main karna kalah terus🤣",5
"Woe perbaikie server nya dong tiap kali main keluar sendiri, setiap mau login memperbaruhi terus",1
"Update, update terusan tapi nggak ada perubahan, mending FF lebih memanjakan.",1
Woy pubg knp tiba tiba mau masuk game gak bisa . Lalu muncul tulisan server tidak merespon terus,1
Mengapa habis di update malah gak bisa login . Makin berat makin banyak bug .makin parah,1
mohon maaf saya hanya mau bicara kenapa setiap saya mau masuk ke pubg selalu ada tulisan mohon maaf ruang penyimpanan anda sudah penuh tolong restart Pdahal disitu ada akun saya,2
habis update kemarin ketika buka kok selalu download ya.kdang 2 mb.kadang 9 mb.maksudnya kok di suruh download terus,5
"Game tidak bagus banyak ngbug musuh di tembak nggak mati"" terus senjatanya hilang,mobilnya terbang"" nggak jelas mohon di perbaikan",1
Banyak bug.. Setiap event baru.. Selalu ngebuk.. Sinyal bagus tetap lagi.. Makin payah...,1
"saya sangat suka bermain pubg, tapi knp saat saya sedang bermain game tiba-tiba terkeluar begitu saja, apa karena hp saya yg tidak mendukung. terimakasih",4
Tolong Tencent animasi nya samain sama pubg new state biar bgus kan kalau sama pubg new state animasi nya bgus udah sama di PC 🙏🙏🙏🙏,5
Parah ni game. Lag dan susah masuk saat loading screen. RAM masih banyak padahal.,1
bayak banget bug donwload nya tolong ya developer di perbaiki saya kasih bintang 1 karna bayak bug,1
"Mantap,,,lawan seimbang kereen👍👍 Game lumayan ringan utk ram 4...mantap tingkatkan lagi 👍👍",5
"Semuanya bagus,minusnya voucher gacha agak sulit didapat dan drope rate hadiahnya jelek dari mengacha,sulit bagi player low spend atau f2p",5
Ngga bisa login gangguan jaringan apa lah tapi buat main game lain lancar2 ajah,2
"tolong min jangan susah"" musuh nya, ya walaupun rendem tapi kadang ngeselin suka ngehbd dan team aku banyak nya bot",5
Kok sering bug skrng udh update kadang gk bisa gerak sma sekali udh jln tau nya blik lg,3
Kenapa saya selalu update dulu kalo mau login dan update nya 700mb lebih? Lama lama HP saya gakuat main!,2
Saya ingin berhenti sementara untuk bermain game ini di karena kan musuh² nya gak ngotak anjirr jago nya,1
Kasih saran kenapa saya login mesti ada notif jaringan error padahal pake apk lain lancar dah di ulang 4x tetep aja begitu,1
Mantap min di update 3.5 ini event nya bagus banget tapi masih banyak bug yg harus diperbaiki👍,4
"Bug,, keluar sendiri Di buka keluar sendiri,,, Saya sedang mabar Teman-teman merasakan hal yg sama",1
Event rusak bikin lag aja sehabis update bukannya tambah bagus malah tambah lag,1
berat banget setelah update.. di cek samapi 15 gb data dalam game. hape poco x3 pro,2
Setingan ultra extreme Tidak muncul di pengaturan game padahal di hp lain yang sama bisa ke buka,4
Game burikk...hbis download smpek 2x tetep GK bisa dupdate yg memori penuh GK ckup Ruang...woe memoriku masih kosong cuk....makanya ratingya jelek banget ....,1
"Semenjak di-update game suka keluar sendiri mana lagi ada musuh , ini sangat menggangu permainan",1
"Dah update kok gk bisa masuk game ini. Dah di download ulang 2x juga gk bisa masuk, knapa ya???",1
Update kali ini naga nya Bug ga bisa di tembak setelah bunuh musuh pas kita lagi nembakin naga,1
Update sekarang jelek game rusak sering lag patah-patah .gak kaya kemarin,3
"Kenapa season yg ini koq gamenya ngebug gitu, trus koneksi lh GK stabil, say main dr taun 2018 lo, baru ini ada masalah",5
Udah di update kok malah gak bisa login..udh di coba berkali kali tetap aja gak bisa login.,3
"semoga kedepannya untuk hp android lebih lancar dan smooth lagi,jangan cuma iPhone yg lancar",5
Tolong lah PUBG mobile sinyal saya aman tapi kenapa setiap main ping 70 100 padahal udah pakai wi_fi,1
"game ini bagus,skinnya bagus banget dan aku suka lagunya andai bisa bintang 9000000❤️❤️❤️❤️❤️👍👍👍👍💪",5
Sebenarnya sih aku seneng main pubg Cuman banyak bagnya terutamapas baru turun rumah kaya baru terus kadangnya ngeelem ke tanah,2
Kenapa pas saya logi di situ saya ngira jaringan nya ngeleg kok ada notice gitu ya kanapa ya tolong dong bantu saya tidak bisa login lagi ke akun pubg saya,4
"tolong bug nya di perbaiki, setiap main gak bisa looting",4
"ngupdete muluu herann, emggsi updetnya kecil tapi ga setiap hari juga dong ngelag bat jadinya, sekalian aja 10gb lngsung",1
"Gamenya bagus tapi ada yang tidak enak pada match making, setiap saya bermain pasti ketemu tim yang ngetrol",2
Please jgn terlalu sering pembaharuan hp ku udh gk muat lagi skrng aja data nya udh 16gb.... Udh mau hbs penyimpanan ku,4
Update baru ini gua kena bug scope gua ngak bisa di tahan tuba2 pindah posisi...susah,1
Min buatin setingan buat ngatur vertikal recoil dong agak susah aku kalau nembak jarak jauh.,5
"musuh banyak BOT da jago juga kek player ya skrang , tolong bot kurangin banyakin player bot mulu mah kurang asik",5
Saya tidak mngerti kenapa pas di update mlah gak bisa masuk. Ada pemberitahuan suruh download OBB.apa itu OBB??,5
Udah sepi banyak pembaruan bikin bosen main pubg update selalu gede tapi ga menguntungkan bagi main yg hp kecil,1
"Game lama yg ku mainkan sampai sekarang,best game in the word,i love this game,game yang membuat ku berteman dengan orang dewasa sehingga mendapatkan motivasi hidup agar menjadi lebih baikk😊",5
Setelah di update jadi gak bisa login.. Taiiii lahhh pub-g,5
"Apak nya bagus sih, Cuman terlalu sering di update, mohon dong yg bikin apak ini jangan terlalu sering di update",1
"PUBG MOBILE sangat bagus dan aku suka sama permainan ini. Aku kasih bintang 5, terus kembangkan lagi. 🙂👍👍👍",5
